time,PM2.5,PM2.5(t-1),PM2.5(t-3),PM2.5(t-6),PM2.5(t-12),PM2.5(t-24),Wind Speed(t-3),Relative Humidity(t-2),Temperature(t-6),Cloud Cover(t-2),Precipitation(t-1),PM2.5_rolling_mean_24h,PM2.5_rolling_std_24h,Hour,Month,Weekend,ISO Week,Weekday_Friday,Weekday_Monday,Weekday_Saturday,Weekday_Sunday,Weekday_Thursday,Weekday_Tuesday,Weekday_Wednesday,Season_Fall,Season_Spring,Season_Summer,Season_Winter
2024-01-07 03:00:00-05:00,1.1,1.4,3.9,6.3,11.3,15.8,23.2,99.0,1.1,100.0,0.1,13.079166666666667,9.059848312707867,3,1,1,1,False,False,False,True,False,False,False,False,False,False,True
2024-01-07 04:00:00-05:00,1.1,1.1,2.3,5.7,11.1,15.9,26.2,98.0,1.1,100.0,0.0,12.4625,9.35827058066125,4,1,1,1,False,False,False,True,False,False,False,False,False,False,True
2024-01-07 05:00:00-05:00,1.3,1.1,1.4,4.5,11.4,16.6,27.0,97.0,1.5,100.0,0.1,11.825000000000001,9.582604257080973,5,1,1,1,False,False,False,True,False,False,False,False,False,False,True
2024-01-07 06:00:00-05:00,1.5,1.3,1.1,3.9,10.7,18.5,26.2,96.0,1.6,100.0,0.1,11.116666666666669,9.695389611054589,6,1,1,1,False,False,False,True,False,False,False,False,False,False,True
2024-01-07 07:00:00-05:00,2.4,1.5,1.1,2.3,8.8,25.2,25.8,96.0,1.7,100.0,0.2,10.166666666666668,9.3669013328694,7,1,1,1,False,False,False,True,False,False,False,False,False,False,True
2024-01-07 08:00:00-05:00,3.5,2.4,1.3,1.4,7.1,33.2,22.9,97.0,1.9,100.0,0.3,8.929166666666667,8.062661075798042,8,1,1,1,False,False,False,True,False,False,False,False,False,False,True
2024-01-07 09:00:00-05:00,4.2,3.5,1.5,1.1,6.3,32.7,20.6,96.0,2.2,100.0,0.5,7.741666666666667,6.319804390662133,9,1,1,1,False,False,False,True,False,False,False,False,False,False,True
2024-01-07 10:00:00-05:00,5.2,4.2,2.4,1.1,5.7,24.3,19.4,93.0,2.4,100.0,1.0,6.945833333333334,5.257291348103234,10,1,1,1,False,False,False,True,False,False,False,False,False,False,True
2024-01-07 11:00:00-05:00,5.4,5.2,3.5,1.3,4.5,19.5,14.4,95.0,2.4,100.0,0.4,6.358333333333333,4.531044285685271,11,1,1,1,False,False,False,True,False,False,False,False,False,False,True
2024-01-07 12:00:00-05:00,4.3,5.4,4.2,1.5,3.9,16.1,14.3,97.0,2.4,100.0,1.0,5.866666666666667,4.0418104710709235,12,1,1,1,False,False,False,True,False,False,False,False,False,False,True
2024-01-07 13:00:00-05:00,3.8,4.3,5.2,2.4,2.3,13.9,14.6,98.0,2.5,100.0,1.1,5.445833333333334,3.6784896672254863,13,1,1,1,False,False,False,True,False,False,False,False,False,False,True
2024-01-07 14:00:00-05:00,3.9,3.8,5.4,3.5,1.4,12.4,21.5,96.0,1.9,100.0,0.2,5.091666666666667,3.3766354062390707,14,1,1,1,False,False,False,True,False,False,False,False,False,False,True
2024-01-07 15:00:00-05:00,4.6,3.9,4.3,4.2,1.1,11.3,13.8,93.0,1.7,100.0,0.0,4.8125,3.10725833297245,15,1,1,1,False,False,False,True,False,False,False,False,False,False,True
2024-01-07 16:00:00-05:00,5.4,4.6,3.8,5.2,1.1,11.1,13.9,86.0,1.5,100.0,0.0,4.575,2.8093400122356993,16,1,1,1,False,False,False,True,False,False,False,False,False,False,True
2024-01-07 17:00:00-05:00,6.5,5.4,3.9,5.4,1.3,11.4,12.1,84.0,1.4,100.0,0.0,4.370833333333334,2.446377831152475,17,1,1,1,False,False,False,True,False,False,False,False,False,False,True
2024-01-07 18:00:00-05:00,8.1,6.5,4.6,4.3,1.5,10.7,9.0,85.0,1.1,100.0,0.0,4.2625,2.198974563389821,18,1,1,1,False,False,False,True,False,False,False,False,False,False,True
2024-01-07 19:00:00-05:00,8.9,8.1,5.4,3.8,2.4,8.8,8.6,86.0,1.6,100.0,0.0,4.266666666666667,2.2080222641181066,19,1,1,1,False,False,False,True,False,False,False,False,False,False,True
2024-01-07 20:00:00-05:00,7.7,8.9,6.5,3.9,3.5,7.1,9.4,86.0,2.2,94.0,0.0,4.291666666666667,2.2445909217043916,20,1,1,1,False,False,False,True,False,False,False,False,False,False,True
2024-01-07 21:00:00-05:00,5.7,7.7,8.1,4.6,4.2,6.3,8.6,90.0,2.5,70.0,0.0,4.266666666666667,2.224501246819637,21,1,1,1,False,False,False,True,False,False,False,False,False,False,True
2024-01-07 22:00:00-05:00,4.6,5.7,8.9,5.4,5.2,5.7,7.0,86.0,2.1,35.0,0.0,4.220833333333333,2.204931067968662,22,1,1,1,False,False,False,True,False,False,False,False,False,False,True
2024-01-07 23:00:00-05:00,3.9,4.6,7.7,6.5,5.4,4.5,12.9,81.0,1.3,15.0,0.0,4.195833333333333,2.2050296590073617,23,1,1,1,False,False,False,True,False,False,False,False,False,False,True
2024-01-08 00:00:00-05:00,3.3,3.9,5.7,8.1,4.3,3.9,18.3,81.0,0.7,37.0,0.0,4.170833333333333,2.2119201115119007,0,1,0,2,False,True,False,False,False,False,False,False,False,False,True
2024-01-08 01:00:00-05:00,2.7,3.3,4.6,8.9,3.8,2.3,16.3,85.0,-0.2,14.0,0.0,4.1875,2.19867796246048,1,1,0,2,False,True,False,False,False,False,False,False,False,False,True
2024-01-08 02:00:00-05:00,2.3,2.7,3.9,7.7,3.9,1.4,11.4,86.0,0.2,8.0,0.0,4.2250000000000005,2.1563354582940764,2,1,0,2,False,True,False,False,False,False,False,False,False,False,True
2024-01-08 03:00:00-05:00,2.1,2.3,3.3,5.7,4.6,1.1,11.6,84.0,0.6,27.0,0.0,4.266666666666667,2.102310668033677,3,1,0,2,False,True,False,False,False,False,False,False,False,False,True
2024-01-08 04:00:00-05:00,2.1,2.1,2.7,4.6,5.4,1.1,13.6,83.0,0.2,22.0,0.0,4.308333333333333,2.0459751935823394,4,1,0,2,False,True,False,False,False,False,False,False,False,False,True
2024-01-08 05:00:00-05:00,2.2,2.1,2.3,3.9,6.5,1.3,13.8,83.0,-0.5,22.0,0.0,4.345833333333333,1.9960785831588879,5,1,0,2,False,True,False,False,False,False,False,False,False,False,True
2024-01-08 06:00:00-05:00,2.8,2.2,2.1,3.3,8.1,1.5,12.3,80.0,-0.7,2.0,0.0,4.3999999999999995,1.9321085575768076,6,1,0,2,False,True,False,False,False,False,False,False,False,False,True
2024-01-08 07:00:00-05:00,2.9,2.8,2.1,2.7,8.9,2.4,15.8,79.0,-0.5,9.0,0.0,4.420833333333333,1.9121986359134,7,1,0,2,False,True,False,False,False,False,False,False,False,False,True
2024-01-08 08:00:00-05:00,4.1,2.9,2.2,2.3,7.7,3.5,15.3,79.0,-0.4,14.0,0.0,4.445833333333333,1.9035388477591404,8,1,0,2,False,True,False,False,False,False,False,False,False,False,True
2024-01-08 09:00:00-05:00,4.1,4.1,2.8,2.1,5.7,4.2,15.5,77.0,-0.8,24.0,0.0,4.441666666666667,1.9042096766780394,9,1,0,2,False,True,False,False,False,False,False,False,False,False,True
2024-01-08 10:00:00-05:00,3.7,4.1,2.9,2.1,4.6,5.2,16.1,75.0,-0.4,14.0,0.0,4.379166666666667,1.90285350179041,10,1,0,2,False,True,False,False,False,False,False,False,False,False,True
2024-01-08 11:00:00-05:00,3.4,3.7,4.1,2.2,3.9,5.4,16.6,69.0,-0.7,9.0,0.0,4.295833333333333,1.8999952326410292,11,1,0,2,False,True,False,False,False,False,False,False,False,False,True
2024-01-08 12:00:00-05:00,3.5,3.4,4.1,2.8,3.3,4.3,20.1,63.0,-1.0,2.0,0.0,4.2625,1.9069238830254458,12,1,0,2,False,True,False,False,False,False,False,False,False,False,True
2024-01-08 13:00:00-05:00,3.6,3.5,3.7,2.9,2.7,3.8,17.6,60.0,-0.8,1.0,0.0,4.254166666666667,1.9094682088425512,13,1,0,2,False,True,False,False,False,False,False,False,False,False,True
2024-01-08 14:00:00-05:00,3.7,3.6,3.4,4.1,2.3,3.9,15.5,56.0,0.2,1.0,0.0,4.245833333333333,1.9115163947863232,14,1,0,2,False,True,False,False,False,False,False,False,False,False,True
2024-01-08 15:00:00-05:00,4.0,3.7,3.5,4.1,2.1,4.6,14.8,53.0,2.1,0.0,0.0,4.220833333333333,1.9106063609931112,15,1,0,2,False,True,False,False,False,False,False,False,False,False,True
2024-01-08 16:00:00-05:00,7.1,4.0,3.6,3.7,2.1,5.4,15.0,50.0,3.7,15.0,0.0,4.291666666666667,1.986238889846058,16,1,0,2,False,True,False,False,False,False,False,False,False,False,True
2024-01-08 17:00:00-05:00,16.5,7.1,3.7,3.4,2.2,6.5,13.8,50.0,4.6,18.0,0.0,4.708333333333333,3.167349278067704,17,1,0,2,False,True,False,False,False,False,False,False,False,False,True
2024-01-08 18:00:00-05:00,27.5,16.5,4.0,3.5,2.8,8.1,11.7,62.0,5.6,20.0,0.0,5.516666666666667,5.6067247407770235,18,1,0,2,False,True,False,False,False,False,False,False,False,False,True
2024-01-08 19:00:00-05:00,38.9,27.5,7.1,3.6,2.9,8.9,5.0,58.0,6.1,6.0,0.0,6.766666666666666,8.818245249218398,19,1,0,2,False,True,False,False,False,False,False,False,False,False,True
2024-01-08 20:00:00-05:00,45.6,38.9,16.5,3.7,4.1,7.7,6.2,61.0,6.3,1.0,0.0,8.345833333333333,11.861189146582856,20,1,0,2,False,True,False,False,False,False,False,False,False,False,True
2024-01-08 21:00:00-05:00,51.7,45.6,27.5,4.0,4.1,5.7,2.6,64.0,6.3,26.0,0.0,10.2625,14.774002210110439,21,1,0,2,False,True,False,False,False,False,False,False,False,False,True
2024-01-08 22:00:00-05:00,56.7,51.7,38.9,7.1,3.7,4.6,0.0,87.0,4.8,3.0,0.0,12.433333333333332,17.484792564239733,22,1,0,2,False,True,False,False,False,False,False,False,False,False,True
2024-01-08 23:00:00-05:00,59.5,56.7,45.6,16.5,3.4,3.9,9.0,90.0,4.1,2.0,0.0,14.75,19.830981470591833,23,1,0,2,False,True,False,False,False,False,False,False,False,False,True
2024-01-09 00:00:00-05:00,59.8,59.5,51.7,27.5,3.5,3.3,8.4,92.0,3.2,29.0,0.0,17.104166666666668,21.680034477083662,0,1,0,2,False,False,False,False,False,True,False,False,False,False,True
2024-01-09 01:00:00-05:00,56.6,59.8,56.7,38.9,3.6,2.7,4.9,96.0,2.3,36.0,0.0,19.35,22.881490526092307,1,1,0,2,False,False,False,False,False,True,False,False,False,False,True
2024-01-09 02:00:00-05:00,50.3,56.6,59.5,45.6,3.7,2.3,4.0,97.0,-2.5,34.0,0.0,21.349999999999998,23.41788614081868,2,1,0,2,False,False,False,False,False,True,False,False,False,False,True
2024-01-09 03:00:00-05:00,41.7,50.3,59.8,51.7,4.0,2.1,2.7,95.0,-3.2,58.0,0.0,23.0,23.39765874575079,3,1,0,2,False,False,False,False,False,True,False,False,False,False,True
2024-01-09 04:00:00-05:00,33.6,41.7,56.6,56.7,7.1,2.1,2.9,96.0,-2.9,91.0,0.0,24.3125,23.05528916963853,4,1,0,2,False,False,False,False,False,True,False,False,False,False,True
2024-01-09 05:00:00-05:00,29.7,33.6,50.3,59.5,16.5,2.2,4.2,98.0,-3.6,100.0,0.0,25.458333333333332,22.587143643475905,5,1,0,2,False,False,False,False,False,True,False,False,False,False,True
2024-01-09 06:00:00-05:00,26.2,29.7,41.7,59.8,27.5,2.8,4.0,97.0,-3.7,100.0,0.0,26.433333333333334,22.0655676419692,6,1,0,2,False,False,False,False,False,True,False,False,False,False,True
2024-01-09 07:00:00-05:00,24.6,26.2,33.6,56.6,38.9,2.9,5.7,96.0,-4.1,100.0,0.0,27.337500000000002,21.49658845531985,7,1,0,2,False,False,False,False,False,True,False,False,False,False,True
2024-01-09 08:00:00-05:00,23.1,24.6,29.7,50.3,45.6,4.1,6.1,90.0,-4.4,100.0,0.0,28.129166666666663,20.946421903984206,8,1,0,2,False,False,False,False,False,True,False,False,False,False,True
2024-01-09 09:00:00-05:00,20.9,23.1,26.2,41.7,51.7,4.1,6.0,88.0,-4.6,100.0,0.0,28.82916666666667,20.381587580923124,9,1,0,2,False,False,False,False,False,True,False,False,False,False,True
2024-01-09 10:00:00-05:00,19.1,20.9,24.6,33.6,56.7,3.7,7.1,85.0,-3.4,100.0,0.0,29.47083333333333,19.78988496938394,10,1,0,2,False,False,False,False,False,True,False,False,False,False,True
2024-01-09 11:00:00-05:00,18.4,19.1,23.1,29.7,59.5,3.4,8.9,81.0,-3.3,100.0,0.0,30.095833333333335,19.157481888777546,11,1,0,2,False,False,False,False,False,True,False,False,False,False,True
2024-01-09 12:00:00-05:00,18.0,18.4,20.9,26.2,59.8,3.5,6.4,72.0,-1.9,100.0,0.1,30.700000000000003,18.49961221685233,12,1,0,2,False,False,False,False,False,True,False,False,False,False,True
2024-01-09 13:00:00-05:00,17.3,18.0,19.1,24.6,56.6,3.6,14.7,75.0,-1.2,100.0,0.7,31.270833333333332,17.826152726106994,13,1,0,2,False,False,False,False,False,True,False,False,False,False,True
2024-01-09 14:00:00-05:00,17.2,17.3,18.4,23.1,50.3,3.7,21.5,89.0,0.2,100.0,0.6,31.833333333333332,17.117234301864496,14,1,0,2,False,False,False,False,False,True,False,False,False,False,True
2024-01-09 15:00:00-05:00,17.6,17.2,18.0,20.9,41.7,4.0,21.3,90.0,2.7,100.0,1.0,32.4,16.364303675457982,15,1,0,2,False,False,False,False,False,True,False,False,False,False,True
2024-01-09 16:00:00-05:00,18.7,17.6,17.3,19.1,33.6,7.1,25.8,91.0,5.2,100.0,1.5,32.88333333333333,15.744113231594666,16,1,0,2,False,False,False,False,False,True,False,False,False,False,True
2024-01-09 17:00:00-05:00,20.1,18.7,17.2,18.4,29.7,16.5,30.0,92.0,5.5,100.0,1.3,33.03333333333334,15.597705145216084,17,1,0,2,False,False,False,False,False,True,False,False,False,False,True
2024-01-09 18:00:00-05:00,20.8,20.1,17.6,18.0,26.2,27.5,33.2,91.0,4.6,100.0,1.0,32.75416666666667,15.760158329779209,18,1,0,2,False,False,False,False,False,True,False,False,False,False,True
2024-01-09 19:00:00-05:00,21.6,20.8,18.7,17.3,24.6,38.9,35.1,92.0,5.2,100.0,3.6,32.03333333333333,15.862141602945139,19,1,0,2,False,False,False,False,False,True,False,False,False,False,True
2024-01-09 20:00:00-05:00,19.0,21.6,20.1,17.2,23.1,45.6,33.4,92.0,6.0,100.0,3.7,30.925,15.802180642034099,20,1,0,2,False,False,False,False,False,True,False,False,False,False,True
2024-01-09 21:00:00-05:00,19.2,19.0,20.8,17.6,20.9,51.7,31.3,91.0,6.2,100.0,5.5,29.570833333333336,15.329950201758805,21,1,0,2,False,False,False,False,False,True,False,False,False,False,True
2024-01-09 22:00:00-05:00,19.6,19.2,21.6,18.7,19.1,56.7,32.3,90.0,7.3,100.0,5.7,28.025000000000002,14.312118610828863,22,1,0,2,False,False,False,False,False,True,False,False,False,False,True
2024-01-09 23:00:00-05:00,17.0,19.6,19.0,20.1,18.4,59.5,46.0,91.0,8.6,100.0,6.8,26.254166666666666,12.797519432420787,23,1,0,2,False,False,False,False,False,True,False,False,False,False,True
2024-01-10 00:00:00-05:00,15.1,17.0,19.2,20.8,18.0,59.8,46.0,91.0,9.6,100.0,6.5,24.391666666666666,10.799956387458879,0,1,0,2,False,False,False,False,False,False,True,False,False,False,True
2024-01-10 01:00:00-05:00,9.7,15.1,19.6,21.6,17.3,56.6,57.3,92.0,10.3,100.0,12.9,22.4375,8.771287769218057,1,1,0,2,False,False,False,False,False,False,True,False,False,False,True
2024-01-10 02:00:00-05:00,5.8,9.7,17.0,19.0,17.2,50.3,48.6,93.0,11.3,100.0,8.3,20.583333333333336,7.185411952528251,2,1,0,2,False,False,False,False,False,False,True,False,False,False,True
2024-01-10 03:00:00-05:00,3.7,5.8,15.1,19.2,17.6,41.7,24.8,92.0,11.8,100.0,0.4,19.0,6.48228354825672,3,1,0,2,False,False,False,False,False,False,True,False,False,False,True
2024-01-10 04:00:00-05:00,2.4,3.7,9.7,19.6,18.7,33.6,36.2,90.0,12.6,100.0,0.0,17.7,6.555117483111276,4,1,0,2,False,False,False,False,False,False,True,False,False,False,True
2024-01-10 05:00:00-05:00,2.7,2.4,5.8,17.0,20.1,29.7,42.2,90.0,13.1,89.0,0.1,16.575,6.72091155825703,5,1,0,2,False,False,False,False,False,False,True,False,False,False,True
2024-01-10 06:00:00-05:00,2.7,2.7,3.7,15.1,20.8,26.2,27.5,92.0,13.0,56.0,0.0,15.595833333333333,6.965098030875811,6,1,0,2,False,False,False,False,False,False,True,False,False,False,True
2024-01-10 07:00:00-05:00,2.2,2.7,2.4,9.7,21.6,24.6,25.7,86.0,13.1,21.0,0.0,14.662500000000001,7.202826287072258,7,1,0,2,False,False,False,False,False,False,True,False,False,False,True
2024-01-10 08:00:00-05:00,3.4,2.2,2.7,5.8,19.0,23.1,28.1,81.0,13.6,16.0,0.0,13.841666666666667,7.321018975564793,8,1,0,2,False,False,False,False,False,False,True,False,False,False,True
2024-01-10 09:00:00-05:00,3.8,3.4,2.7,3.7,19.2,20.9,23.2,75.0,13.8,91.0,0.0,13.129166666666668,7.435430993424061,9,1,0,2,False,False,False,False,False,False,True,False,False,False,True
2024-01-10 10:00:00-05:00,3.2,3.8,2.2,2.4,19.6,19.1,21.7,77.0,12.9,100.0,0.0,12.466666666666667,7.587098125832739,10,1,0,2,False,False,False,False,False,False,True,False,False,False,True
2024-01-10 11:00:00-05:00,2.3,3.2,3.4,2.7,17.0,18.4,20.5,70.0,10.9,100.0,0.0,11.795833333333334,7.749697282540441,11,1,0,2,False,False,False,False,False,False,True,False,False,False,True
2024-01-10 12:00:00-05:00,2.0,2.3,3.8,2.7,15.1,18.0,26.9,62.0,8.6,46.0,0.0,11.129166666666668,7.879885188231514,12,1,0,2,False,False,False,False,False,False,True,False,False,False,True
2024-01-10 13:00:00-05:00,2.1,2.0,3.2,2.2,9.7,17.3,26.7,55.0,7.2,26.0,0.0,10.495833333333334,7.972642307436043,13,1,0,2,False,False,False,False,False,False,True,False,False,False,True
2024-01-10 14:00:00-05:00,2.1,2.1,2.3,3.4,5.8,17.2,35.3,47.0,8.5,25.0,0.0,9.866666666666667,8.016269687962428,14,1,0,2,False,False,False,False,False,False,True,False,False,False,True
2024-01-10 15:00:00-05:00,2.6,2.1,2.0,3.8,3.7,17.6,32.7,44.0,8.6,49.0,0.0,9.241666666666667,7.971739031629558,15,1,0,2,False,False,False,False,False,False,True,False,False,False,True
2024-01-10 16:00:00-05:00,3.1,2.6,2.1,3.2,2.4,18.7,38.5,44.0,8.7,100.0,0.0,8.591666666666667,7.801165836321999,16,1,0,2,False,False,False,False,False,False,True,False,False,False,True
2024-01-10 17:00:00-05:00,3.2,3.1,2.1,2.3,2.7,20.1,38.9,46.0,9.0,96.0,0.0,7.887499999999999,7.473042131264391,17,1,0,2,False,False,False,False,False,False,True,False,False,False,True
2024-01-10 18:00:00-05:00,3.3,3.2,2.6,2.0,2.7,20.8,32.0,48.0,9.3,99.0,0.0,7.158333333333334,6.996950681588389,18,1,0,2,False,False,False,False,False,False,True,False,False,False,True
2024-01-10 19:00:00-05:00,6.0,3.3,3.1,2.1,2.2,21.6,30.1,51.0,9.7,51.0,0.0,6.508333333333333,6.285450187374932,19,1,0,2,False,False,False,False,False,False,True,False,False,False,True
2024-01-10 20:00:00-05:00,4.8,6.0,3.2,2.1,3.4,19.0,24.5,54.0,8.8,49.0,0.0,5.916666666666667,5.699478745553411,20,1,0,2,False,False,False,False,False,False,True,False,False,False,True
2024-01-10 21:00:00-05:00,4.0,4.8,3.3,2.6,3.8,19.2,23.0,56.0,8.6,41.0,0.0,5.283333333333333,4.955161267648756,21,1,0,2,False,False,False,False,False,False,True,False,False,False,True
2024-01-10 22:00:00-05:00,3.7,4.0,6.0,3.1,3.2,19.6,21.0,51.0,8.1,27.0,0.0,4.620833333333334,3.910629791008031,22,1,0,2,False,False,False,False,False,False,True,False,False,False,True
2024-01-10 23:00:00-05:00,3.4,3.7,4.8,3.2,2.3,17.0,17.0,63.0,6.8,73.0,0.0,4.054166666666666,2.8913633261938365,23,1,0,2,False,False,False,False,False,False,True,False,False,False,True
2024-01-11 00:00:00-05:00,3.2,3.4,4.0,3.3,2.0,15.1,14.8,71.0,6.3,23.0,0.0,3.558333333333333,1.6823680687772606,0,1,0,2,False,False,False,False,True,False,False,False,False,False,True
2024-01-11 01:00:00-05:00,3.0,3.2,3.7,6.0,2.1,9.7,16.8,67.0,5.6,95.0,0.0,3.279166666666667,1.0595237513670541,1,1,0,2,False,False,False,False,True,False,False,False,False,False,True
2024-01-11 02:00:00-05:00,2.9,3.0,3.4,4.8,2.1,5.8,19.7,62.0,6.8,100.0,0.0,3.158333333333333,0.915051277568907,2,1,0,2,False,False,False,False,True,False,False,False,False,False,True
2024-01-11 03:00:00-05:00,2.9,2.9,3.2,4.0,2.6,3.7,20.3,64.0,5.6,92.0,0.0,3.125,0.9090128424983158,3,1,0,2,False,False,False,False,True,False,False,False,False,False,True
2024-01-11 04:00:00-05:00,3.0,2.9,3.0,3.7,3.1,2.4,16.6,72.0,5.2,3.0,0.0,3.15,0.8963694890335929,4,1,0,2,False,False,False,False,True,False,False,False,False,False,True
2024-01-11 05:00:00-05:00,3.4,3.0,2.9,3.4,3.2,2.7,13.0,78.0,5.2,84.0,0.0,3.1791666666666667,0.8924705167058367,5,1,0,2,False,False,False,False,True,False,False,False,False,False,True
2024-01-11 06:00:00-05:00,4.1,3.4,2.9,3.2,3.3,2.7,10.6,74.0,4.3,19.0,0.0,3.2374999999999994,0.9054484836380877,6,1,0,2,False,False,False,False,True,False,False,False,False,False,True
2024-01-11 07:00:00-05:00,6.6,4.1,3.0,3.0,6.0,2.2,12.4,74.0,3.8,0.0,0.0,3.420833333333334,1.1088494494069228,7,1,0,2,False,False,False,False,True,False,False,False,False,False,True
2024-01-11 08:00:00-05:00,10.2,6.6,3.4,2.9,4.8,3.4,12.0,77.0,3.0,0.0,0.0,3.704166666666667,1.7731031914519166,8,1,0,2,False,False,False,False,True,False,False,False,False,False,True
2024-01-11 09:00:00-05:00,10.3,10.2,4.1,2.9,4.0,3.8,12.1,80.0,2.3,0.0,0.0,3.975,2.226764078403971,9,1,0,2,False,False,False,False,True,False,False,False,False,False,True
2024-01-11 10:00:00-05:00,8.2,10.3,6.6,3.0,3.7,3.2,12.1,66.0,2.1,11.0,0.0,4.183333333333334,2.3797454497903363,10,1,0,2,False,False,False,False,True,False,False,False,False,False,True
2024-01-11 11:00:00-05:00,6.4,8.2,10.2,3.4,3.4,2.3,13.5,63.0,1.3,1.0,0.0,4.354166666666667,2.385823924161661,11,1,0,2,False,False,False,False,True,False,False,False,False,False,True
2024-01-11 12:00:00-05:00,5.9,6.4,10.3,4.1,3.2,2.0,13.4,57.0,0.6,0.0,0.0,4.516666666666667,2.3510712945133636,12,1,0,2,False,False,False,False,True,False,False,False,False,False,True
2024-01-11 13:00:00-05:00,6.1,5.9,8.2,6.6,3.0,2.1,14.7,51.0,0.1,0.0,0.0,4.683333333333333,2.3137897891568437,13,1,0,2,False,False,False,False,True,False,False,False,False,False,True
2024-01-11 14:00:00-05:00,6.3,6.1,6.4,10.2,2.9,2.1,17.3,44.0,2.8,89.0,0.0,4.858333333333333,2.2682911910812718,14,1,0,2,False,False,False,False,True,False,False,False,False,False,True
2024-01-11 15:00:00-05:00,6.7,6.3,5.9,10.3,2.9,2.6,22.3,45.0,4.1,16.0,0.0,5.029166666666667,2.2450872291889503,15,1,0,2,False,False,False,False,True,False,False,False,False,False,True
2024-01-11 16:00:00-05:00,7.9,6.7,6.1,8.2,3.0,3.1,22.9,45.0,5.6,0.0,0.0,5.229166666666667,2.2792979786247685,16,1,0,2,False,False,False,False,True,False,False,False,False,False,True
2024-01-11 17:00:00-05:00,10.4,7.9,6.3,6.4,3.4,3.2,18.4,46.0,6.7,2.0,0.0,5.529166666666666,2.466731540470961,17,1,0,2,False,False,False,False,True,False,False,False,False,False,True
2024-01-11 18:00:00-05:00,12.9,10.4,6.7,5.9,4.1,3.3,15.8,51.0,7.7,0.0,0.0,5.929166666666667,2.839699795319361,18,1,0,2,False,False,False,False,True,False,False,False,False,False,True
2024-01-11 19:00:00-05:00,17.5,12.9,7.9,6.1,6.6,6.0,12.5,63.0,7.9,3.0,0.0,6.408333333333334,3.6939335304708436,19,1,0,2,False,False,False,False,True,False,False,False,False,False,True
2024-01-11 20:00:00-05:00,16.2,17.5,10.4,6.3,10.2,4.8,8.7,68.0,8.0,42.0,0.0,6.883333333333333,4.1792101049659856,20,1,0,2,False,False,False,False,True,False,False,False,False,False,True
2024-01-11 21:00:00-05:00,14.8,16.2,12.9,6.7,10.3,4.0,10.0,65.0,8.2,80.0,0.0,7.333333333333333,4.429217878417504,21,1,0,2,False,False,False,False,True,False,False,False,False,False,True
2024-01-11 22:00:00-05:00,14.2,14.8,17.5,7.9,8.2,3.7,15.8,63.0,7.5,71.0,0.0,7.770833333333333,4.571031580523744,22,1,0,2,False,False,False,False,True,False,False,False,False,False,True
